date	time	label	pred	id	text
20121010	00:00:16		8	255820004975599617	"calipari over carroll, kobe, kiffin, avery for ""the biggest douchebag in sports""   via "
20121010	00:00:16		334	255820004979769344	im finna get dis extended ponytail to my ass
20121010	00:00:16		1	255820004979798017	i wonder if any studies have been done on what people s handwriting says about them. curious
20121010	00:00:16		11	255820004983963648	rt  had a 6 hour studio session &amp; a smoke session in between that lol
20121010	00:00:17		11	255820008792416258	rt  well i ve been told that a cheater is always a cheater, so i ve got my pride and she s got you. np
20121010	00:00:17		8	255820008792416259	call me crazy but aleast you call me ...
20121010	00:00:17		335	255820008804974592	""" and when you smiiile... the whole world stops and stares for a while.""cause girl your amazing just the way you are"
20121010	00:00:17		336	255820008809177089	look at what the audience are doing in other industries and try to recreate strategies with similar tactics... 
20121010	00:00:17		1	255820008821768194	moriority or however you spell on friday maybe? who s down? 
20121010	00:00:17		337	255820008842752000	practice flow...
20121010	00:00:17		11	255820008872103936	rt  we fck all night until things keep right
20121010	00:00:17		338	255820008876285952	i wanna marry drakehe look so right n this video
20121010	00:00:17		339	255820008888881152	""" oh my gosh they are called teletubbies because they have t.v screens in their stomachs!"""
20121010	00:00:17		11	255820008893054976	rt  i m loyal af in relationships , fuck that cheating shit ... it s overrated 
20121010	00:00:17		340	255820008914042880	a basketball player i would marry? rondo &lt;3 celtics
20121010	00:00:17		341	255820008918241280	i m about to have a fucking come apart!!! everyone should run...now.
20121010	00:00:17		11	255820008918245376	rt  fields of faith going down tomorrow! be there! 6:00 at cass high school!
20121010	00:00:17		113	255820008918249472	it s bout that time...twitter don t fail me now hip hop awards
20121010	00:00:17		11	255820008947580929	every family has that troubled aunt or cousin !
20121010	00:00:17		11	255820008947597312	rt  if she got that ass, i got to look. sorry!
20121010	00:00:17		1	255820008985337856	does dis man have a leather wife beater on???
20121010	00:00:17		3	255820008989528064	ranked 13,018th as the tosa. :3
20121010	00:00:17		342	255820008997937152	""" remember in middle school when a good kid would say a bad word everybody would be like ""woah! you cuss?"""""
20121010	00:00:17		1	255820009014710272	if gbe was on the awards i would tunein until then fuck the awards
20121010	00:00:17		11	255820009027284992	rt  the way i treat people &gt;&gt;&gt;&gt;&gt; what i get in return &lt;&lt;&lt;&lt;&lt;&lt;&lt;
20121010	00:00:17		3	255820009052438528	i hate when i m bored. i m bored as hell right now
20121010	00:00:17		343	255820009056649217	i hate getting our house shown
20121010	00:00:17		113	255820009073434624	just ready to get through the hip hop awards
20121010	00:00:17		138	255820009086009344	video was dumb sexy
20121010	00:00:17		8	255820009094410240	rt  s/o to  idk you but i love your avi :)! follow me!!
20121010	00:00:17		11	255820009119555584	"rt  sick of meeting girls that are like ""you must have like 20 girlfriends."" no actually i have none because they all say stupi ..."
20121010	00:00:17		344	255820009119571968	s/o to new follower  !thanks for following .
20121010	00:00:17		11	255820009123749888	rt   aint worried by dat
20121010	00:00:17		345	255820009123770369	logic=good music
20121010	00:00:17		346	255820009161498624	almost thirteen more hours ... yeah, nervous doesn t cover it ... *sad face* damn sinus pressure isn t helping either.
20121010	00:00:17		347	255820009178271745	shit tryna switch up n change
20121010	00:00:17		348	255820009182461953	make a movie with your bitch stiven speal nigga
20121010	00:00:17		349	255820009186668544	sandra bullock is without a doubt my 1 idol.
20121010	00:00:17		138	255820009190875136	drake know he wanted to kiss her
20121010	00:00:17		8	255820009195044864	roman mosaics help scientist track endangered fish  via  ocean conservation fisheries
20121010	00:00:17		1	255820009199239170	i on call i just text dat ass.
20121010	00:00:18		11	255820012978315264	rt   listen punk.  you re the retarded one, not us. lol
20121010	00:00:18		8	255820012990910464	taylor crack me up today, she do a good impersonation of ingah
20121010	00:00:18		11	255820012999307264	"i really am the type of girl that thinks the most simple things are ""romantic""."
20121010	00:00:18		8	255820013003481088	and i love   s dancing. literally blows me away
20121010	00:00:18		27	255820013037027328	i want some diced pineapples and ciroc thanks to this music video for real doe
20121010	00:00:18		1	255820013037035522	you shouldn t put your personal business on twitter, especially when it comes to your relationship. just makes you look bad.
20121010	00:00:18		11	255820013045432320	rt  great call with  - this kid is competitive, hard working, and very driven! winner
20121010	00:00:18		11	255820013049610240	mii fam really know how 2 entertain! lol
20121010	00:00:18		350	255820013053816835	"you look thick tho ."" *3small "" my booty 4 biggg in that picture ."""""
20121010	00:00:18		8	255820013070610435	call me crazy , shit atleast you callin .
20121010	00:00:18		11	255820013099954176	"rt  rt  california confirms what we all know: homosexuality can t be ""cured."" but you can fix homophobia with two w ..."
20121010	00:00:18		11	255820013116731393	watching spongebob &amp; taking pictures instead of going to bed  
20121010	00:00:18		351	255820013120937984	he playing his self trying to do that
20121010	00:00:18		1	255820013129318400	pumped to see  on my birthday in philly october20th
20121010	00:00:18		11	255820013137711104	rt  we fuck all night till things get right
20121010	00:00:18		352	255820013158666240	mean girls : )
20121010	00:00:18		353	255820013192237056	chicken noodle soup for my sore throat!  is the best!
20121010	00:00:18		11	255820013192241154	rt  people who sleep less tend to crave junk food - people who oversleep tend to crave more sleep.
20121010	00:00:18		354	255820013204799488	her phone off so don t dial .
20121010	00:00:18		355	255820013209018368	why do i care though..
20121010	00:00:18		356	255820013225795584	not arguing wyth her 2night im done wyth the conversation...
20121010	00:00:18		357	255820013225795585	thinking about just leaving in the morning
20121010	00:00:18		358	255820013246750721	no my phone is not indistructable or waterproof. so don t put it in the dishwasher or drop it down the stairs!!! babysittingprobz
20121010	00:00:18		359	255820013250940928	college night at main event sounds by ohio best new dj  + pics w/   thursdaynight  x4
20121010	00:00:18		211	255820013255143424	christmas music 
20121010	00:00:18		1	255820013259341825	my little picasso made a master piece on the mattress pad smh. 
20121010	00:00:18		8	255820013263540224	i love kids , and its clear they love me :)
20121010	00:00:18		360	255820013284507648	i m about to leave -.-
20121010	00:00:18		361	255820013297094657	awww his name is kenneth. 
20121010	00:00:18		362	255820013313859584	the giant robot guide to combining marketing tactics 
20121010	00:00:18		27	255820013339029504	rt  aw na somecunt got there tits out now people aren t gonna shut up about it. this will no doubt go on for about and hour
20121010	00:00:18		363	255820013355798529	117 s. elm st. on 10/13 at allure redroom in gboro nc! girls only! wear heels get in free till 11!!!
20121010	00:00:18		364	255820013368393728	twitter my mind is blown .
20121010	00:00:18		8	255820013393551360	he s about to break me danggg
20121010	00:00:19		11	255820017172623361	rt  once im gone ainn no coming back !
20121010	00:00:19		3	255820017172627457	i come home niggas frying up fish! might as well get my plate
20121010	00:00:19		11	255820017189404672	rt we fuck all night til things get right
20121010	00:00:19		365	255820017197801473	just doing some cleaning with ryan hunt love hipster yolo
20121010	00:00:19		366	255820017201995776	if you dont know who your baby daddy is then what that tells you...
20121010	00:00:19		367	255820017210376193	how do i say taco in spanish
20121010	00:00:19		262	255820017214558209	what perfect about you i dont know... everything!!!
20121010	00:00:19		368	255820017231360000	this asshole did this. also this asshole did that. this commercial was paid for by the assholes calling out other assholes. vote4asshole
20121010	00:00:19		113	255820017243942913	my school think they so damn better than everybody else, and don t even have bet where i can watch the hip hop awards
20121010	00:00:19		8	255820017243942914	fleeing facebook, branchout builds a linkedin competitor via  company  jobs jobsearch branchout
20121010	00:00:19		369	255820017269084160	mother f i need to stop doing my art in the dark
20121010	00:00:19		27	255820017269108736	rt  i hope y all not out there sleeping on wale..
20121010	00:00:19		8	255820017273298944	rt  and you know i love money though and you know i love me a big booty hoe! 
20121010	00:00:19		370	255820017281667073	"signs she ratchet ""if she goes into mcdonald s asks for a cup and then gets pop""...smh"
20121010	00:00:21		371	255820017298444288	who falls asleep at the volleyball game?? obviously  does!:) 
20121010	00:00:19		1	255820017315221505	i just beat on this lil indian ctfu
20121010	00:00:19		11	255820017332015104	loafers &amp; a chance to win a playful pair of monogram earrings, what more could you  want?! 
20121010	00:00:19		372	255820017340403714	. gets crazy while shooting his  finally rich  album cover 
20121010	00:00:19		1	255820017348796417	feel the love spreading  like sunlight  on a floor where a cat sleeps contentedly.  help another feel content. &lt;3 
20121010	00:00:19		11	255820017352978434	!!! rt  no trust no real relationship
20121010	00:00:19		11	255820017361362944	watching my fave criminal minds episode when i should be sleeping cos of my 9am seminar rebelwithoutacause
20121010	00:00:19		373	255820017373949952	quem tem whatsapp?
20121010	00:00:19		8	255820017378136065	rt  that can t be real. ima go back to listening to the teacher, cuz twitter got me more stressed than trigonometry.
20121010	00:00:19		374	255820017382330368	king gordy, jigsaw, v-lo, sean tizzole, 36 working it out 
20121010	00:00:19		375	255820017386520576	6: playskool poppin  park roll-n-pop express 
20121010	00:00:19		11	255820017399123968	i just got the call of my life!
20121010	00:00:19		376	255820017411694592	signs she ratchet she travels with clank?
20121010	00:00:19		1	255820017424289792	come to minnesota so we can hang out (: ( live on 
20121010	00:00:19		11	255820017432657920	rt  - rt for a honest dm 3hunna
20121010	00:00:19		11	255820017432670208	rt  the universal law of harmony 
20121010	00:00:19		1	255820017436880897	i want her teeth in my knuckles. on me.
20121010	00:00:19		377	255820017445244928	""" a pic where i actually like my smile :) from   very nice picture."
20121010	00:00:19		378	255820017449459712	i think im gonna sit in my room for the next 6 hours and listen to music. okay okay
20121010	00:00:19		379	255820017453637632	somebody gone get treated.
20121010	00:00:19		380	255820017457844224	those random phone calls from ppl that yu haven t talked to in a min ...
20121010	00:00:19		381	255820017474613248	bored..people are hatrs
20121010	00:00:19		1	255820017478807554	adobe paper1_0 by russell bro was the most downloaded item on adobe exchange today! 
20121010	00:00:19		317	255820017495592961	"she said ""ciroc hard"" lmao "
20121010	00:00:19		113	255820017524932608	hip hop awards anyone?
20121010	00:00:19		11	255820017541722113	rt  yeaaa *lil wayne rapping voice*
20121010	00:00:19		1	255820017541734400	in order for her to cut my braids...igotta peel 16 potatoes ! she get on my nerves !..
20121010	00:00:19		382	255820017545904128	nfl confirms suspensions for players in bounty scandal conservative 
20121010	00:00:19		8	255820017545928705	why did this nigga sit next to me in the library, take his shoes off and get comfortable!!! ughhh smh nah nigga, you gotta go.
20121010	00:00:19		383	255820017558487041	how am i still up ? got oxford united tomorrow too vex
20121010	00:00:19		11	255820017558487042	silhouettes no doubt has to be in my top 5 tunes of all time
20121010	00:00:19		11	255820017562693632	rt  time to get to work. portland get ready
20121010	00:00:19		384	255820017566896128	it s always sum1 better...i try to b him
20121010	00:00:19		385	255820017587863552	showin off some agent provocateur
20121010	00:00:20		27	255820021379526656	diced pineapples
20121010	00:00:20		11	255820021379526657	what are your favorite scary movies? find out why [rec]2 is one of our faves here: 
20121010	00:00:20		386	255820021408874496	how should a company manage a meat recall crisis?  brand marketing foodsafety
20121010	00:00:20		357	255820021408886784	just leaving my job smh was suppose to be off at 6
20121010	00:00:20		387	255820021421461504	so you re up for the big promotion, but alas - it goes to someone else. what to do when you ve been denied - 
20121010	00:00:20		388	255820021421465600	sunlits: look what you did mitt romney 
20121010	00:00:20		11	255820021446610944	rt  standing back from situations give you the perfect view
20121010	00:00:20		3	255820021459218433	macgyver bot learns to repurpose random objects as tools [robots] photography 
20121010	00:00:20		8	255820021471772673	hey everyone catch me in the cyphers tonite :-)
20121010	00:00:20		389	255820021475979265	midweek meal? if you start now you can have it ready in time for lunch.   
20121010	00:00:20		11	255820021484376064	rt  my dad s favorite font is comic sansabelt.
20121010	00:00:20		390	255820021488574464	ehh i feel like taking a shower . yeah i ll just take another in the morning tomorrow too ^.&lt;3
20121010	00:00:20		391	255820021501140993	i hate dick eaters go fuck yhur self bitch
20121010	00:00:20		392	255820021505327104	baby how you doin hope that u fine wanna kno wah u have in mind (8)
20121010	00:00:20		393	255820021505343488	the virginian-pilot s op ed tomo:  on email privacy; bob ridder on joint strike fighter; david brooks on ryan s medicare plan
20121010	00:00:20		27	255820021509525504	"every girl doesn t have ""diced pineapples"" , some of yall probably have rotten apples."
20121010	00:00:20		394	255820021517938689	nervously excited to go to vegas. i just feel this trip will be wilder and better than ever. have fun, no drama, and meet some sexy women
20121010	00:00:20		395	255820021526298624	7 innings, 1 hit no earned runs and 10 k s .. damn
20121010	00:00:20		11	255820021526310912	rt  obama improved our economy, romney got rich firing people. obama got bin laden, romney wants to get big bird. obama2012 ...
20121010	00:00:20		11	255820021530501120	"rt  ""what are you doing?"" horizontal running.."
20121010	00:00:20		317	255820021534687232	my next drink  (literally) with ciroc 
20121010	00:00:20		396	255820021534695424	"going good. wbu "" wonders hows  day going so far """
20121010	00:00:20		217	255820021547278336	good morning..
20121010	00:00:20		397	255820021551489025	and i m tryna put it where they sleep at .
20121010	00:00:20		50	255820021593411584	i hate girls who think that they are the sexiest thing on earth, when in reality, they look like they just came out of a cows ass.
20121010	00:00:20		398	255820021606006784	ar-ab just re tweeted man gassed
20121010	00:00:20		399	255820021635362816	misplaced the pencil i was using about four hours ago. it just tumbled from my hair. i thought it was a creature and got a fright. hmph.
20121010	00:00:20		400	255820021647962112	i need a movie to watch
20121010	00:00:20		11	255820021664710657	my sister decided to call me right after she got all her wisdom teeth pulled out. it was the funniest phone call of mah whole life. lol
20121010	00:00:20		113	255820021664739329	watching the nigga awards
20121010	00:00:20		11	255820021668929537	thunderstorm, louisville, june 13, 2012, part 3 of 4  audio
20121010	00:00:20		401	255820021698281472	we all have that friend that acts innocent but understands all the dirty jokes.
20121010	00:00:20		402	255820021727653888	a sexy nigga with no book sense&lt;&lt;&lt;&lt;
20121010	00:00:20		11	255820021731835905	the scariest shoes of all time - u gotta be otta yo mind to wear these 
20121010	00:00:20		8	255820021765378048	" soundtracking ""black eyes &amp; blue (extended version)"" by clmd  // esta rolita me trae muy malito jeje "
20121010	00:00:21		376	255820025561231360	signs she ratchet how she come out the huz
20121010	00:00:21		403	255820025569615872	how are apps shaping the 2012 election? [infographic] celebrity 
20121010	00:00:21		20	255820025569615873	feel the rage! (referral code: gpu44180) oct 09 11:59:58 pm rageofbahamut 
20121010	00:00:21		11	255820025573830656	rt  what you won t do, the next one will...
20121010	00:00:21		1	255820025586405377	chef bree on it - garlic chicken pasta w. mixed veggies and texas cheese toast  
20121010	00:00:22		1	255820025590595584	jessica is asleep on my bed(: 
20121010	00:00:21		1	255820025598971905	i don t have anything to prove to nobody on this earth but me and that s to be the best me i can be!
20121010	00:00:21		11	255820025615761409	sale up to 70% discount : shop for &amp; buy baby boys footies &amp; rompers from a great selection of clothing 
20121010	00:00:21		11	255820025615761410	rt  left my ol bitch at home gotta new one *wiz vc
20121010	00:00:21		404	255820025619943424	time for ncis and ncis:la!!!
20121010	00:00:21		405	255820025619963904	homer, you beast!
20121010	00:00:21		406	255820025632522240	i am the worst bestfriend ever :(
20121010	00:00:21		407	255820025636732928	them freshman that was trynna dance &lt;&lt;&lt;:
20121010	00:00:21		8	255820025640927232	"abrefa niee!! "" and i deal in superintendent goods ooo  me i deal in corporal goods. rt  yea i deal"
20121010	00:00:21		113	255820025657700354	hip hop awards!!! lol leggo!
20121010	00:00:21		408	255820025657716736	kinda miss aiden today i m surre thy will where off soon
20121010	00:00:21		409	255820025666093056	dancing with the stars is a stupid show
20121010	00:00:21		405	255820025670295553	man, homer is dealing.
20121010	00:00:21		410	255820025674465280	colored pants are where it s at fall free people  
20121010	00:00:21		11	255820025703833600	rt  its easier to do homework in the library
20121010	00:00:21		411	255820025720610816	chris brown-with you still my ish!
20121010	00:00:21		412	255820025720610817	taliban says it shot  infidel  pakistani teen for advocating girls  rights 
20121010	00:00:21		11	255820025728999425	answer this ladies. why do u women want the losers that aren t doing anything with their life instead of the guy that s gonna be successful?
20121010	00:00:21		1	255820025729003520	ion like baseball enuf to give a shit wats going on... just not interested n it... boring to me
20121010	00:00:21		413	255820025733201922	relationship stages: strangers >> friends >> best friends >> relationship >> heartbreak >> friends >> strangers.
20121010	00:00:21		3	255820025745793027	rt  stealin tweets ain t cool. its lame as fuck. like come up with your own shit!
20121010	00:00:21		414	255820025770962945	its somethin abt dreads tho...the ones thats lookin rite to be exact
20121010	00:00:21		11	255820025783541760	hehehe rt  hope, today is a wonderful day deg\(^v^)/deg caaandrap s birthday
20121010	00:00:21		415	255820025791913984	spoonies! please check out this inspiring interview with author  
20121010	00:00:21		1	255820025791913985	photo: wogget: i fancy this day. narciso y goldmundo. on we heart it.  
20121010	00:00:21		27	255820025800314881	world premiere for diced pineapples
20121010	00:00:21		416	255820025817100289	great article about our friend colin boyd . 
20121010	00:00:21		417	255820025833857024	tuesday night random live thread 
20121010	00:00:21		11	255820025838051328	rt !  i am so embarrased of who i was in middle school.
20121010	00:00:21		1	255820025842237440	it s pretty bad when u think the answer is f but there isn t even an option f on the scantron screwed
20121010	00:00:21		418	255820025842237441	iludir, devia ser crime.
20121010	00:00:21		11	255820025842262016	rt  great call with  - this kid is competitive, hard working, and very driven! winner
20121010	00:00:21		419	255820025854844929	i wish i was a junior in college again or that i would have graduated already, i definitely had the most fun junior year
20121010	00:00:21		11	255820025871613952	the great wall of china - in focus - the atlantic  photography
20121010	00:00:21		11	255820025892589568	rt   free young buck
20121010	00:00:21		11	255820025905172480	rt  when i say i work with some straight up pr ninjas at  i ain t playin   @ ketchum san francisco  ...
20121010	00:00:21		420	255820025917759489	i hear noises in my house its fucken scary like shit! 
20121010	00:00:21		11	255820025930330114	i have about three of those
20121010	00:00:21		11	255820025934528512	rt   is an absolute showstopper in my leather strap gown from the pre-fall 2012 collection: 
20121010	00:00:21		421	255820025934532608	pork chops, homemade mac n cheese, and veggies :-)
20121010	00:00:21		11	255820025955483649	literally probably one of the funniest moments
20121010	00:00:21		422	255820025955491840	a musician must make music, an artist must paint, a poet must write, to be ultimately at peace with yourself. what a you can be, you must be
20121010	00:00:21		423	255820025963900928	a band you listen to alot motionless in white
20121010	00:00:21		11	255820025972285440	rt  if your aim is paradise, start by learning how to respect the woman that gave birth to you..
20121010	00:00:22		424	255820029763928066	cosmeticsurgery plasticsurgery some good new - plastic surgery helping patients recover from cancer 
20121010	00:00:22		425	255820029780709378	""" i m difficult, i m weird, and i get jealous easily, but i ll love you like there s no tomorrow."""
20121010	00:00:22		426	255820029797494785	another good reason to belong to aphss? if you tested w/ aphss in september, we d be mailing you a check 
20121010	00:00:22		427	255820029801664512	make your actions bigger than your words.
20121010	00:00:22		11	255820029814272000	rt  i take such long showers. butwhocares notme
20121010	00:00:22		428	255820029822636032	probably want be able to sleep tonight cause slept all day.
20121010	00:00:22		1	255820029831020544	the best places to enjoy the autumn leaves around chicago (while they re still on the trees!) 
20121010	00:00:22		429	255820029831024642	have to start somewhere  all it takes us a goal hwpo
20121010	00:00:22		8	255820029839433729	currently listening to a song for the first time, the video has spanish subtitles. go me finallyspanishhasareasontoexist gangnamstyle
20121010	00:00:22		430	255820029852008448	i wonder if  is jealous because i m having jamaican food for dinner?
20121010	00:00:22		11	255820029860388864	ayoo smangat biar gak dibilang editan lg ma fachrii..rt  i just finished a 3,91 km run with a ... 
20121010	00:00:22		431	255820029860388867	love is long suffering, patience, merciful, forgiving, tolerant and kind 
20121010	00:00:22		66	255820029885550592	this is what i do 
20121010	00:00:22		8	255820029893943296	!! rt  asking me for a ride but you never speak to me...
20121010	00:00:22		432	255820029893955584	i hate ah bitch dat call every hour ona hour sit yo asz back go do sumn
20121010	00:00:22		11	255820029902340097	rt  compassion is the great spiritual antidote to the intolerance that pervades the human condition.
20121010	00:00:22		433	255820029906518016	9p et tonight - learn more about  - the who/what/why/how! text meetpgn100912 to 512-337-1098 for call-in info. romney ryan2012
20121010	00:00:22		11	255820029948461057	rt  if your family i won t follow u .
20121010	00:00:22		11	255820029956878336	most of the white people where i live got vote romney ryan !
20121010	00:00:22		434	255820029961048064	new power story! for about a month after being diagnosed with uterine cancer, jackie was depressed and angry... 
20121010	00:00:22		11	255820029965262848	rt   follow back
20121010	00:00:22		11	255820029969436672	rt   fake af!
20121010	00:00:22		1	255820029973643264	it s getting cold out! check caulk around windows and doors to save on energy costs in your home.
20121010	00:00:22		435	255820029977833472	hey tweeps go follow hot new artist  retweet back if you did and i follow back with shout out
20121010	00:00:22		436	255820030023966722	i ve always been an open type person. i keep my phone out, tell you my passcode, give you my passwords, etc i just don t like secrets
20121010	00:00:22		437	255820030028169216	batter caught looking in the reds vs s fgiants game.  did you catch this moment in fancake? 
20121010	00:00:22		438	255820030044942336	worst part about having a career no naps working girl problems blessed tho
20121010	00:00:22		11	255820030049144832	rt   lol weirdo
20121010	00:00:22		439	255820030057517056	s/o to my bestie 
20121010	00:00:22		440	255820030057537536	michigan firefighters look for solutions for volunteer drop 
20121010	00:00:22		27	255820030061719552	rt  i watched you fix you hair, and put your panties on in the mirror.
20121010	00:00:22		11	255820030078500864	rt  jacob rainey&gt;&gt;&gt; amazing story inspirational
20121010	00:00:22		441	255820030078500865	you re always going to be my favorite. but ill never know why...
20121010	00:00:22		442	255820030078500866	eddsfield weather data 01:00 am temp:7.3, wind:1.2 ese0, baro:998.1, steady, hum: 8225, rain:  0.0
20121010	00:00:22		203	255820030107860994	my baby espn!   
20121010	00:00:22		11	255820030107860995	im ready to leave school got damn a bitch tired lol
20121010	00:00:22		322	255820030112043008	damn that last tweet was real .
20121010	00:00:22		443	255820030128836608	ok tweeps, get those beers nice and cold cause it s almost time to hit it hard with butterflies radio twitter tuesday!  free s/o s!
20121010	00:00:22		11	255820030145613825	rt  i ve never been this broken, i have nothing left to give.
20121010	00:00:22		444	255820030158184449	every family has a drunk, a drug dealer , a pregnant teen , and a college/high school dropout..
20121010	00:00:22		445	255820030170767360	""" $2 till 11, $2 drinks, $2 wings live dancers only at scores tonight!!! badd boss ent 10"" that place sound like haven"
20121010	00:00:23		27	255820033970814976	rt  capricorn may look intimidating on the outside but on the inside we are really squishy loving people.
20121010	00:00:23		446	255820033970823169	by tonight, the earth bursts open
20121010	00:00:23		447	255820033987604480	brown skin females are everywhere now!!! come fck with my team
20121010	00:00:23		448	255820034008551424	homer gets his 10th strikeout to end the giants 7th.  reds coming to bat.
20121010	00:00:23		8	255820034016948226	my 9 year old sister just gave me this to do for fun. i m obviously going to end up being the dumb sister.  
20121010	00:00:23		449	255820034033717249	well i need to let my phone charge
20121010	00:00:23		450	255820034033725440	charger vbs is up 1-0 at the half vs country day! lets go pd!
20121010	00:00:23		11	255820034058903552	"watching season 1 of ""the walking dead"" thnx to   lol"
20121010	00:00:23		451	255820034075676672	caught up in the moment
20121010	00:00:23		11	255820034084057088	rt  i feel same way
20121010	00:00:23		452	255820034088243200	freedom writers will always be my number one favorite movie.
20121010	00:00:23		453	255820034096640000	 nicky s family  is such an insightful story about an amazing man, nicholas winston, who helped so many. 
20121010	00:00:23		8	255820034100838401	i m no meteorologist but like bend me over and call me susan bc this is the perfect weather for bar hopping
20121010	00:00:23		454	255820034138587136	now i m stuck using my lamp -_-
20121010	00:00:23		360	255820034176319488	it s about to get real...
20121010	00:00:23		455	255820034197303296	sooo excited for tomorrow!!! meeting justin and the concert!!! :)
20121010	00:00:23		456	255820034209873921	i also love  bill cosby sweater from the thrift store
20121010	00:00:23		457	255820034209886208	going thru old photo albums...
20121010	00:00:23		27	255820034222477312	rt  listen to  song no english on blasturthoughts online radio from your phone right now  -   ...
20121010	00:00:23		58	255820034230853632	!!! its a below average song rt  i don t really see the hype over diced pineapples
20121010	00:00:23		27	255820034239254528	oh? rt  these broads look like they styled by wet seal!!! what the hell is goin on 106 and park
20121010	00:00:23		11	255820034243444736	and half of em can t live up to what they tweet about so...that makes em even more useless to society.
20121010	00:00:23		138	255820034251837441	that video was dope .
20121010	00:00:23		458	255820034256031745	anyone know the easiest way to make 30 second mp3 clips into iphone ringtones? my friend has just gotten an iphone 4 and wants to convert
20121010	00:00:23		459	255820034268606464	i be going through , hard times i be needing you . . 
20121010	00:00:23		460	255820034289573888	:( you can t see my teddy in my avi .
20121010	00:00:23		11	255820034297974784	watching spongebob with my brother  
20121010	00:00:23		27	255820034306367488	rick ross - diced pineapples (explicit) ft. wale, drake:  via  i love music
20121010	00:00:23		1	255820034331537408	are these on your playlist? - 10 songs cross country runners are listening to this season sh  
20121010	00:00:23		11	255820034344095745	""" gotta leave my baby out of the drama...he doesn t need to go through this ! ~_~""did he like my singing"
20121010	00:00:23		461	255820034356695040	"jnewsticker for wordpress: wordpress #plugin &lt;img align=""right"" src="" "
20121010	00:00:23		462	255820034356695043	best part about this job is getting cool with the guards, grounds keepers &amp; mailroom guys...
20121010	00:00:24		8	255820038156713984	someone sort me out to gain a few more followers then :-)
20121010	00:00:24		11	255820038169321472	well i suppose its eco, if not a little weird: brewmaster makes beer out of yeast harvested from his beard 
20121010	00:00:24		27	255820038173519875	rt  on the road to fall show!
20121010	00:00:24		11	255820038181900288	"my family coat of arms is dope! ""gallegos"" :) "
20121010	00:00:24		11	255820038190276608	rt  just rollin in my new kicks, fixed my watch, rockin the v-necks. ladies.
20121010	00:00:24		1	255820038194487296	how much better would the world be if a liar s pants actually caught on fire? #liarliar
20121010	00:00:24		463	255820038198665217	1965 mercury marauder rare 2 dr fastback-$4000.0b0 (ne phila) $4000 
20121010	00:00:24		113	255820038202855425	ready for this trip!   
20121010	00:00:24		464	255820038211268609	support=support. unfollow=unfollow
20121010	00:00:24		465	255820038223839232	we re looking forward to a great night saturday at root 246 here in the valley!... 
20121010	00:00:24		1	255820038232231936	time for twitter to become a family and watch the hiphop awards :d
20121010	00:00:24		466	255820038240616448	first round capital launches a platform for startups to hack pr 
20121010	00:00:24		467	255820038240628736	this is just a terrible night.
20121010	00:00:24		468	255820038244823040	research water cleaning methods for tomorrow s lab
20121010	00:00:24		469	255820038253211650	we ll come together, can you feel it tonight? 8
20121010	00:00:24		470	255820038265794560	"porter cable pap385 3/8""... "
20121010	00:00:24		49	255820038290952192	i ve never met a nigga who i never wanted to punch in the face.
20121010	00:00:24		268	255820038290956288	sorry nicole :/
20121010	00:00:24		381	255820038299344896	i feel like friday needs to come soon!! bored
20121010	00:00:24		11	255820038307708928	rt   no i can make it one doe!!!
20121010	00:00:24		471	255820038316097536	it was a grueling battle, but i defeated the vile ice troll in rule the kingdo.  android android games gameinsight
20121010	00:00:24		11	255820038320312321	"""the greatest gifts you can give your children are the roots of responsibility and the wings of independence."""
20121010	00:00:24		11	255820038345474048	i aint jealous , cause i already got my sexy ass bestfriend ;p lol
20121010	00:00:24		1	255820038349676544	awkward moment when the greenal mascot is hitting on me at nolan s sisters volleyball game... soawk
20121010	00:00:24		472	255820038349680640	we buy things we dont need-with money we dont have-to impress people we dont like.
20121010	00:00:24		473	255820038362234880	seek first to understand and then be understood
20121010	00:00:24		113	255820038383230976	bet hip hop awards with my brothers :)
20121010	00:00:24		474	255820038391595008	i want tim hortons
20121010	00:00:24		3	255820038391607298	"""every ceiling, when reached, becomes a floor, upon which one walks as a matter of course and prescriptive right."" ~ aldous huxley quote"
20121010	00:00:24		58	255820038399987712	rt  diced pineapples &gt;&gt;&gt;&gt;&gt; the video &amp; song !!!
20121010	00:00:24		475	255820038429356032	"who told you your ancestors were ""primitives""?"
20121010	00:00:24		476	255820038429368320	kyaa are you like obsessed wit candy !?!!!
20121010	00:00:24		477	255820038471315456	autocheckin by ibnux (@ holland bakery) 
20121010	00:00:24		1	255820038475485184	that def. ended on a good note
20121010	00:00:24		11	255820038475489281	rt  it s time for the results! dwts all stars double elimination
20121010	00:00:24		8	255820038492258304	thank you heavenly father for allowing me to enjoy this beautiful day! :)
20121010	00:00:24		11	255820038500646913	then we fuck all night til things get right
20121010	00:00:24		11	255820038504841216	i m watching hart of dixie (1168 others checked-in)  get glue hartofdixie
20121010	00:00:24		1	255820038504861697	i forgot the hip hop awards come on tonight.
20121010	00:00:24		8	255820038521626625	""" homemade cookies "" you ve got 4 hours to bring me some or we re not friends anymore"
20121010	00:00:24		478	255820038534225921	not exactly sure how much longer i m going to last. i m so fed up.
20121010	00:00:25		1	255820042355216384	still some swell on a glorious spring day but its getting pounded by 25 knot ne. wake me up when ripcurlpro portugal starts...
