	id	text	created_at	label
417	255819979696504834	i love my body to but i know its nice i dont feel the need to show everyone on the internet	Wed Oct 10 00:00:10 +0000 2012	
418	255819979612631040	Don't let one bad day make you say your life is shit...!!	Wed Oct 10 00:00:10 +0000 2012	
419	255819983844679680	House To Myself.	Wed Oct 10 00:00:11 +0000 2012	
420	255819983802753025	All this hard work im putting in is gone pay off !	Wed Oct 10 00:00:11 +0000 2012	
421	255819979667144704	Rick Ross look like my uncle	Wed Oct 10 00:00:10 +0000 2012	
422	255819979700715520	RT @ThomasSGalasso: #EricFromm #sexisArt #DirkWearsWhiteSox #TheNightPorter	Wed Oct 10 00:00:10 +0000 2012	
423	255819983819526144	Hip hop awards bout to come on	Wed Oct 10 00:00:11 +0000 2012	
424	255819983702073346	And no for the ass hole that's gonna tell me to unfollow them it's called RT!! So stfu and don't talk to me	Wed Oct 10 00:00:11 +0000 2012	
425	255819983827894272	researching a couple of colleges, just for my interest.	Wed Oct 10 00:00:11 +0000 2012	
426	255819979797196800	RT @TaylorGammon1: I hate when the same tweet is on my timeline 6 times in 5 minutes its seriously annoying	Wed Oct 10 00:00:10 +0000 2012	
427	255819983622377473	I Try To Hold Everything Back.	Wed Oct 10 00:00:11 +0000 2012	
428	255819983676903425	The hardest thing in life is to know which bridge to cross and which to burn...	Wed Oct 10 00:00:11 +0000 2012	
429	255819983861456897	"""@TylerBR97: Idk why I prefer walking on the street so much more than on the side walk."" I walk on the yellow lining on roads sometimes."	Wed Oct 10 00:00:11 +0000 2012	
430	255819979746844673	I unlocked the Hip Hop Awards: Ain't No Joke sticker on #GetGlue! @HipHopAwards #HipHopAwards http://t.co/P6WUkpYf	Wed Oct 10 00:00:10 +0000 2012	
431	255819979629408256	Niggas bout to get checked tomorrow for calling @nikiii_corfiass never is she doe, @HermosaDenise	Wed Oct 10 00:00:10 +0000 2012	
432	255819979826532353	#EveryFamilyHas an Order, Class, Phylum, Kingdom, and Domain	Wed Oct 10 00:00:10 +0000 2012	
433	255819983878246400	Sooo I'm watching True life and this white girl hates her hair so she wears wigs 24/7	Wed Oct 10 00:00:11 +0000 2012	
434	255819979763617792	RT @MexicoTourismBd: Beyond the tacos and guacamole of world renown, there are rich and various culinary traditions spanning the whole c ...	Wed Oct 10 00:00:10 +0000 2012	
435	255819979579092993	The Son Of Man , Bible Study http://t.co/81ZtXrmo	Wed Oct 10 00:00:10 +0000 2012	
436	255819983660150784	RT @NHProblems: If you don't run on dunks then you aren't a true New Hampshirite	Wed Oct 10 00:00:11 +0000 2012	
437	255819979767836672	You got to be out of your mind to be all over Rick Ross like that that's just nasty	Wed Oct 10 00:00:10 +0000 2012	
438	255819979772002304	I love rick ross swag in this video......	Wed Oct 10 00:00:10 +0000 2012	
439	255819979751055360	RT @Str8LikeDa: Im just done, cant love nobody who dont love theirself . Sad af	Wed Oct 10 00:00:10 +0000 2012	
440	255819983689494528	RT @SarenKaenz: Just because I'm opinionated doesn't mean I'm a b*tch. I just like to share my thoughts.	Wed Oct 10 00:00:11 +0000 2012	
441	255819983739813888	RT @sanacardi: So @andreamsaul is admitting tht @MittRomney lied to the Des Moines Register about his abortion position? https://t.co/AP ...	Wed Oct 10 00:00:11 +0000 2012	
442	255819979805573120	Niggas was doing the wobble at school	Wed Oct 10 00:00:10 +0000 2012	
443	255819983790174208	RT @big_ben_clock: BONG	Wed Oct 10 00:00:11 +0000 2012	
444	255819983882448896	This one of thé nicest vids i seen in a minute	Wed Oct 10 00:00:11 +0000 2012	
445	255819983672725504	New #BrownAlumniJob: Quantitative research trading group in NYC is looking to add an analyst to their team! http://t.co/UTZZRjlT #BAJB	Wed Oct 10 00:00:11 +0000 2012	
446	255819983664328705	"hehe,think again RT @sheshengi: R u in sri lanka? ""tweeter_Biggs: shii,2mao's thursday -__- RT @djdaruga: No one knows tomao!...."""	Wed Oct 10 00:00:11 +0000 2012	
447	255819983823724544	don't be scared. i've done this before. show me your teeth.	Wed Oct 10 00:00:11 +0000 2012	
448	255819979709108224	Take life one day at a time but always have backup plans	Wed Oct 10 00:00:10 +0000 2012	
449	255819983865647104	has just posted a quick article on an @iobridge controlled cigar box. http://t.co/LhEw28UQ	Wed Oct 10 00:00:11 +0000 2012	
450	255819983643348992	lmboo yh right!!!	Wed Oct 10 00:00:11 +0000 2012	
451	255819979730059264	#NowListeningTo hot mixes on @DJHECNICE5 iPhone App. Get it for FREE from the App Store http://t.co/04frHVH5 #latin http://t.co/7xU1QY0g	Wed Oct 10 00:00:10 +0000 2012	
452	255819979738451968	Other than that, Wale is cool as a mfer &amp;i love him.	Wed Oct 10 00:00:10 +0000 2012	
453	255819983748218881	Stacey Dash supports Mitt Romney, gets slammed on Twitter http://t.co/q7EKEZo0 you all need to read this!!! BOO YEAH to the DEMS!!!!	Wed Oct 10 00:00:11 +0000 2012	
454	255819979818147840	"RT @Captainturtle: Misleading Q’s but vote anyway. Abbott must not be rewarded 
SMH Poll re Gillard vs Abbott http://t.co/fAk5FRH7 via @ ..."	Wed Oct 10 00:00:10 +0000 2012	
455	255819979772014592	i'll do my best today! fighting rhea, fighting! :D	Wed Oct 10 00:00:10 +0000 2012	
456	255819979834929153	Nf @strictlylifted follow bckk?	Wed Oct 10 00:00:10 +0000 2012	
457	255819979633606657	How come rick ross got the baddest girl in the video	Wed Oct 10 00:00:10 +0000 2012	
458	255819979767816192	I seriously havin bad withdrawal from the weekend.	Wed Oct 10 00:00:10 +0000 2012	
459	255819987850244096	THATS THAT Shit!	Wed Oct 10 00:00:12 +0000 2012	
460	255819987997057024	He got it so easy, I have to fight to get the same thing.	Wed Oct 10 00:00:12 +0000 2012	
461	255819988202553344	im proud of her mayne. shes come a long way..	Wed Oct 10 00:00:12 +0000 2012	
462	255819988080939008	RT @WhoIsSb3: Pissed tf off	Wed Oct 10 00:00:12 +0000 2012	
463	255819987917369344	#NaturalRemedies for #runnynose http://t.co/8vnddKCH	Wed Oct 10 00:00:12 +0000 2012	
464	255819988064161793	My son growing up rite before my eyes!	Wed Oct 10 00:00:12 +0000 2012	
465	255819988097724416	RT @Morgs4life: 5 weeks into school &amp; I'm already over it #nomitovation	Wed Oct 10 00:00:12 +0000 2012	
466	255819984033423360	RT @AnneFoxyCoxy: I still have the knack of embarassing my children #itsinthejobdescription #tongueincheek	Wed Oct 10 00:00:11 +0000 2012	
467	255819992006791169	Star Wars Reading Day Is October 6th http://t.co/NGOUriXV via @DigitalBkToday	Wed Oct 10 00:00:13 +0000 2012	
468	255819988127068160	-diced pineapples only you Rick Ross.::	Wed Oct 10 00:00:12 +0000 2012	
469	255819983928569857	Oregon's voter registration approaches, less than one week to get registered http://t.co/XvpjjqyC via @sharethis #vote #mmot #Measure80	Wed Oct 10 00:00:11 +0000 2012	
470	255819988030615552	"RT @frontlinepbs: 25 conversations w/ the people who have known #Obama &amp; #Romney best -- ""The Choice 2012"" oral history http://t.co/i14vpfxb"	Wed Oct 10 00:00:12 +0000 2012	
471	255819987862814720	"Hi @Yosilandzab, pls follow =&gt; @Closets4Causes,Celebrity closets up for auction benefitting various charities, They tweet about fashion."	Wed Oct 10 00:00:12 +0000 2012	
472	255819988072554496	HicksNewMedia Daily News http://t.co/nJxVdiyZ - top stories by KevinMinott, DenisseScoble, LoriMoreno	Wed Oct 10 00:00:12 +0000 2012	
473	255819988076740608	We were so perfect.	Wed Oct 10 00:00:12 +0000 2012	
474	255819987917357056	I was doing so well. 😔	Wed Oct 10 00:00:12 +0000 2012	
475	255819988227743744	On a flight with Mr. Doesn't-know-we're-not-supposed-to-be-standing and he just made an encore performance and got up taxiing to the gate.	Wed Oct 10 00:00:12 +0000 2012	
476	255819988106084352	I've never been this mad in my whole life.	Wed Oct 10 00:00:12 +0000 2012	
477	255819988152238080	Lmmfao RT @EatMyFaceTats: Drake look like a soccer player	Wed Oct 10 00:00:12 +0000 2012	
478	255819983995682816	It really is this hard to find someone 😔	Wed Oct 10 00:00:11 +0000 2012	
479	255819988101894145	#TheGlamHAIRCartel Any 3 Bundles of Hair | ON SALE NOW for $275 Place your orders today | BUY NOW AT http://t.co/fE2Zveh3	Wed Oct 10 00:00:12 +0000 2012	
480	255819988018016256	Allow Yourself To Feel Good.. http://t.co/Fk0uZKrW via @sharethis	Wed Oct 10 00:00:12 +0000 2012	
481	255819987950923776	heading to the new york area sporting goods stores and hiding all the non Jets jerseys #meanthings	Wed Oct 10 00:00:12 +0000 2012	
482	255819988038995969	S/O to @BORN_STUNTN Everybody go follow him	Wed Oct 10 00:00:12 +0000 2012	
483	255819987921559552	how a wig gotta bald spot	Wed Oct 10 00:00:12 +0000 2012	
484	255819987862827008	Hate being the last one too sleep :(	Wed Oct 10 00:00:12 +0000 2012	
485	255819987980275713	This. Is. Not. Okay.	Wed Oct 10 00:00:12 +0000 2012	
486	255819988072546304	Divided we fall, together we're strong	Wed Oct 10 00:00:12 +0000 2012	
487	255819988198371328	dice pineapples , sounds good right now #KennedyTweet	Wed Oct 10 00:00:12 +0000 2012	
488	255819983999885312	Geeks are Definitely the New Rock Stars -- http://t.co/4onvFwhd	Wed Oct 10 00:00:11 +0000 2012	
489	255819987883798528	, I hope they not boutah fuss !	Wed Oct 10 00:00:12 +0000 2012	
490	255819987846066177	“@karlee_rene: Youre such a pathetic human being.” sorry ;(	Wed Oct 10 00:00:12 +0000 2012	
491	255819987854438400	Apparel Industrial Engineer Chico's FAS Inc. Shared Services @ Chico's FAS, Inc. http://t.co/fWu8PefS	Wed Oct 10 00:00:12 +0000 2012	
492	255819988030603265	Not knowing which pic to #picslip #AnonProblems	Wed Oct 10 00:00:12 +0000 2012	
493	255819988089315328	"Marry ibo man nw""@msfresh_ope: Dat is y I like igbo boys dey r d ones dat pound the yam"""	Wed Oct 10 00:00:12 +0000 2012	
494	255819987858640896	We keep fighting , cos I keep fuckin up trusting people .	Wed Oct 10 00:00:12 +0000 2012	
495	255819984016662530	RT @xzibit: Tonight's show is very special to me! It's the show that stamps the day my 7th album released in San Diego it's our time! #N ...	Wed Oct 10 00:00:11 +0000 2012	
496	255819988198375427	My baby @Drake is lookin' sexy in #DicedPineapples 😍😘😍😘	Wed Oct 10 00:00:12 +0000 2012	
497	255819992124248065	Call me crazy at least you callin....	Wed Oct 10 00:00:13 +0000 2012	
498	255819992157786112	HipHop awards bout to be live!!	Wed Oct 10 00:00:13 +0000 2012	
499	255819992120045568	Sorry, I just miss the old you.	Wed Oct 10 00:00:13 +0000 2012	
500	255819992350724096	Be careful when fucking a Virgin man	Wed Oct 10 00:00:13 +0000 2012	
501	255819992283639808	"RT @itsFONZ_: RT if your 5""5 or shorter (; #ShortGirls &gt;&gt; 😻❤"	Wed Oct 10 00:00:13 +0000 2012	
502	255819996280791040	Live streaming Russia U19 - Slovenia U19 http://t.co/37G6QJ4N	Wed Oct 10 00:00:14 +0000 2012	
503	255819992048734209	I need to smile more	Wed Oct 10 00:00:13 +0000 2012	
504	255819992090697729	👫 Perfect couple!	Wed Oct 10 00:00:13 +0000 2012	
505	255819992296210435	We not friendly don't get em started. You offended oops no sorry	Wed Oct 10 00:00:13 +0000 2012	
506	255819992195534848	Rick Ross &gt; lol	Wed Oct 10 00:00:13 +0000 2012	
507	255819992308785152	Dne RT @BarddestBoi: @LilMzBraimah kindly follow back	Wed Oct 10 00:00:13 +0000 2012	
508	255819992409456640	Mercedes Loses Ground to BMW, Audi in Luxury Sales Race - Businessweek: MotorTrend MagazineMercedes Loses Ground... http://t.co/nWTRcahj	Wed Oct 10 00:00:13 +0000 2012	
509	255819996230455297	Just want to say the website @xoellie17 gave me like help me more then a calculator. #thanksbro	Wed Oct 10 00:00:14 +0000 2012	
510	255819992233304064	ORDERED I-PHONE 5. YES! &lt;3	Wed Oct 10 00:00:13 +0000 2012	
511	255819992178778112	Wind 0.0 mph ENE. Barometer 988.9 mb, Falling slowly. Temperature 10.9 °C. Rain today 0.0 mm. Humidity 99%	Wed Oct 10 00:00:13 +0000 2012	
512	255819996289183745	RT @YoungmanWisdom: True love is hard to find.	Wed Oct 10 00:00:14 +0000 2012	
513	255819992195530752	Hip hop awards on ya'll.....	Wed Oct 10 00:00:13 +0000 2012	
514	255819992195530753	RT @J3sS_SimplyMe: Diced pineapples &gt;&gt;&gt;	Wed Oct 10 00:00:13 +0000 2012	
515	255819996205289473	Chaos and civil war in Libya http://t.co/6xyTE6Qx	Wed Oct 10 00:00:14 +0000 2012	
516	255819996205293568	U see Tht slim Jim on th side my.nigga RT @THAMISTR3SS: @Mr81hunnit throw some sausages in thst beetch	Wed Oct 10 00:00:14 +0000 2012	
517	255819992422039553	Right now I'm trynna eat, n ion need a spoon	Wed Oct 10 00:00:13 +0000 2012	
518	255819992367497220	that's just great hha	Wed Oct 10 00:00:13 +0000 2012	
519	255819996284981249	Nothin else more to say	Wed Oct 10 00:00:14 +0000 2012	
520	255819992300388352	I need some wool socks up in this b	Wed Oct 10 00:00:13 +0000 2012	
521	255819992178778113	Fun video2: McKenna tries his hand at Gangnam dancing - The Spokesman Review (blog): Telegraph.co.ukFun video2: ... http://t.co/6WE3UpOU	Wed Oct 10 00:00:13 +0000 2012	
522	255819992266838016	I want to do better than good enough for my girl	Wed Oct 10 00:00:13 +0000 2012	
523	255819992296222721	So Justin and Usher  got nominated in the same category for favourite male artist? Shit just got real.	Wed Oct 10 00:00:13 +0000 2012	
524	255819992396869632	Who has seen looper? I need some questions answered.	Wed Oct 10 00:00:13 +0000 2012	
525	255819992199737344	RT @MonsiuerHinds: My work is backing up already i need a 1 week break.	Wed Oct 10 00:00:13 +0000 2012	
526	255819992090697728	#youralrightwithmeif you listen to Bon Iver, Coldplay or EDM	Wed Oct 10 00:00:13 +0000 2012	
527	255819992170389504	This is the best way to get real muscle and get ripped FAST &gt;&gt; http://t.co/9dXsjENj - sp	Wed Oct 10 00:00:13 +0000 2012	
528	255819992392671232	Wale Is motivation  ❤	Wed Oct 10 00:00:13 +0000 2012	
529	255819992203931648	"“@_Onlee1Secret: I ainn gone say nothing since I ""trip"" all the time. .. nothing ..nothing at all ,”"	Wed Oct 10 00:00:13 +0000 2012	
530	255819996205285376	Those dreams when you feel paralyzed &lt;&lt;&lt;&lt;	Wed Oct 10 00:00:14 +0000 2012	
531	255819992161988608	The fact that #Racism and #Bigotry still exist is a testament to how far we as human beings have to go still. #WakeUpAmerica	Wed Oct 10 00:00:13 +0000 2012	
532	255819996217868288	We fuck all night til get RIGHT	Wed Oct 10 00:00:14 +0000 2012	
533	255819992287834113	RT @prayerbullets: I break and release myself from all curses of lust and perversion in the name of Jesus. #Prayer	Wed Oct 10 00:00:13 +0000 2012	
534	255819992115855360	Today Was Nice Otc .. Tonight Will Be Nicer	Wed Oct 10 00:00:13 +0000 2012	
535	255819996314357761	Werin man go chop sef	Wed Oct 10 00:00:14 +0000 2012	
536	255819992342343680	I think it's something that's goin on that the government ain't tellin us.	Wed Oct 10 00:00:13 +0000 2012	
537	255819992380104704	Phone working again text me	Wed Oct 10 00:00:13 +0000 2012	
538	255819992124248064	what jessica just told me	Wed Oct 10 00:00:13 +0000 2012	
539	255820000517038081	More celeb Lookmatic love! Jessica Alba sports her chic 'Pris' shades while enjoying a pumpkin patch with her family last weekend....	Wed Oct 10 00:00:15 +0000 2012	
540	255820000617697280	RT @dmastrorillo_: Trip for gym tom #fuckyes	Wed Oct 10 00:00:15 +0000 2012	
541	255820000399597568	I posted a new photo to Facebook http://t.co/8G42qifg	Wed Oct 10 00:00:15 +0000 2012	
542	255820000529625088	http://t.co/kgjsbcWn [WATCH]: Jewelry Contest Winners!!!!!	Wed Oct 10 00:00:15 +0000 2012	
543	255820000445743105	Bout to pop a blue and smoke a el...waitin for ....	Wed Oct 10 00:00:15 +0000 2012	
544	255820000609329152	I'm watching Face Off (245 others checked-in) http://t.co/yA5lxysh #GetGlue #FaceOff	Wed Oct 10 00:00:15 +0000 2012	
545	255819996394033152	Hate hoes that act,like they 2 good to follow back	Wed Oct 10 00:00:14 +0000 2012	
546	255820000437342208	4:55pm -  Dusk, Temp 71F(H77/L57), Hum 64%, Wind SW 2mph, MaxGust 12mph, Baro 29.92in, RainToday 0.00in  http://t.co/tWcyHQQx	Wed Oct 10 00:00:15 +0000 2012	
547	255819996406620160	Dj holiday &amp; @streetz945atl Broadcasting live Friday @AtlHarlemNights  @PaulCainSF  text HARLEM to 68398 enter free TIL 12 thru cutline	Wed Oct 10 00:00:14 +0000 2012	
548	255820000491864064	RT @rubymay28: @morato_amanda well you shouldn't.... Cause you're beautiful! 😚	Wed Oct 10 00:00:15 +0000 2012	
549	255819996565999617	Shaq and phone problems had me mad	Wed Oct 10 00:00:14 +0000 2012	
550	255819996415012864	"""Tory Lane Threesome"" - http://t.co/MlxN0NLp"	Wed Oct 10 00:00:14 +0000 2012	
551	255820000454115328	CIE RENJUK CIE RT @renfirda: CIE ULTAH CIE NRAKTIR CIE hrlna ;;) ;;) ;;)	Wed Oct 10 00:00:15 +0000 2012	
552	255820000521252865	We were in Spanish class for crying out loud http://t.co/wm8tfdiu	Wed Oct 10 00:00:15 +0000 2012	
553	255819996322729984	SignsSheRatchet / BUZZ.ING-now on Facebook, Twitter, Flickr, YouTube &amp; BUZZ.ING-now .com #signssheratchet http://t.co/5UxpZHIz	Wed Oct 10 00:00:14 +0000 2012	
554	255820000588349440	RT @UberFacts: Why do most men like women with bigger breasts and bigger butts? Find out here: http://t.co/sZx7Zcqe	Wed Oct 10 00:00:15 +0000 2012	
555	255819996406636544	catching up on my DVR #yeahbuddy #oldladystatus #SOA #revenge	Wed Oct 10 00:00:14 +0000 2012	
556	255819996503085058	I have rarely seen 106th &amp; Park since the Aj and Free era. I don't know these new people.	Wed Oct 10 00:00:14 +0000 2012	
557	255819996612161537	It's easy to forget to return a call, but not if you send your missed calls to your Gmail Inbox! S… [photo] http://t.co/SDbxypDb	Wed Oct 10 00:00:14 +0000 2012	
558	255819996402429952	TYLER DO U LIKE MY BABIES THE JANOSKIANS???? #ASKTYLER (@tyleroakley live on http://t.co/QeXq7pWj)	Wed Oct 10 00:00:14 +0000 2012	
559	255819996482134017	This Hip Hop Awards Better Not Be Lame!	Wed Oct 10 00:00:14 +0000 2012	
560	255819996482125824	"RT @SparklegirlA: @rickyrozay Asia Sparks (official music video ) 
SUM SUMMA THIS 
http://t.co/GAFmcNLS
CHECK ME OUT 
#sparklegirls 
#As ..."	Wed Oct 10 00:00:14 +0000 2012	
561	255820000504459264	RT @BDiddy23_: “@B_rad11990: Denzel got another movie coming out called “Flight” looks poo” … Chill shit looks amazing homes is a drunk  ...	Wed Oct 10 00:00:15 +0000 2012	
562	255819996603768832	Boston is the shit! Hopefully round 2 here is even better than the first time.	Wed Oct 10 00:00:14 +0000 2012	
563	255820000550608898	#Great minds discuss ideas,#Average minds discuss events, #Small minds discuss people...	Wed Oct 10 00:00:15 +0000 2012	
564	255819996603764736	Photo: Good Morning Pals! Today breakfast is fettucine and low-fat plain milk.. :p http://t.co/WZybcKOG	Wed Oct 10 00:00:14 +0000 2012	
565	255820000605130753	“@haseena_xx: watchinnng the awards.”	Wed Oct 10 00:00:15 +0000 2012	
566	255819996398227456	Aight time to get to work !	Wed Oct 10 00:00:14 +0000 2012	
567	255820000559001600	Why you babysitting 2 or 3 shots , I'm going to how how to turn it up a notch.	Wed Oct 10 00:00:15 +0000 2012	
568	255820000558981120	If destint didnt leave the game eearly she would have been fightin lls	Wed Oct 10 00:00:15 +0000 2012	
569	255819996322750464	RT @rickyrozay: #dicedpineapples on now	Wed Oct 10 00:00:14 +0000 2012	
570	255819996482113538	RT @predictmachine: Likely Super Bowl Champions: Houston (23%), San Francisco (17%), New England/Atlanta (14%), Baltimore (6%)... http:/ ...	Wed Oct 10 00:00:14 +0000 2012	
571	255820000634490880	call me crazy, atleast you calling..	Wed Oct 10 00:00:15 +0000 2012	
572	255820000403795968	RT @PARiSBOOJiEGiRL: Wale sooo fine! !!!!	Wed Oct 10 00:00:15 +0000 2012	
573	255819996498886656	RT @AnnedaKush: #90sBabyFollowTrain 👶🚅 Retweet this I follow you🚶🏃 You back 🚶 Or get unfollowed ❌ Simple  #Team#TeamFollowBack😃😜🎉	Wed Oct 10 00:00:14 +0000 2012	
574	255820000424783873	RT @ColocationUSA: Boingo brings Free Wi-Fi to New York Subway Stations.  http://t.co/w5SsLBcm	Wed Oct 10 00:00:15 +0000 2012	
575	255820000609320960	im only gonna watch the BET Hip Hop Awards because jCole was nominated for 6.	Wed Oct 10 00:00:15 +0000 2012	
576	255819996431781888	RT @BTRMyMonkeyDogs: @AlondraMtzM hermanita guapa te amo ♥	Wed Oct 10 00:00:14 +0000 2012	
577	255820000470904832	RT @k_dhaprince: @FckYou_BRO I got one ...wanna ride ...lol i dont even know you just saw you on the tl	Wed Oct 10 00:00:15 +0000 2012	
578	255819996586983424	These girls in this Diced Pineapples Video &gt;&gt;&gt;&gt;&gt; Let Me Get Some Of They Diced Pinapple With ALL The Juice.	Wed Oct 10 00:00:14 +0000 2012	
579	255819996456955904	Lol ima go redo my English homework now 😞😔	Wed Oct 10 00:00:14 +0000 2012	
580	255819996540846080	Dang they video was full of beautiful Brown skinned Women #nh that's wassup !	Wed Oct 10 00:00:14 +0000 2012	
581	255820000571572224	Can i please do this? http://t.co/nwNxzudu	Wed Oct 10 00:00:16 +0000 2012	
582	255820000533815296	It's that time !!	Wed Oct 10 00:00:15 +0000 2012	
583	255820000605138945	"My nine-year-old brother is in the other room screaming, ""I HATE THOSE STUPID COPS!!"" I'm concerned."	Wed Oct 10 00:00:15 +0000 2012	
584	255820000638681088	“@hipstuhrauhl: life is hard but justins dick is harder ;)” can you not	Wed Oct 10 00:00:15 +0000 2012	
585	255819996360478720	RT @kiana_lopez: Yeah, your a whore!	Wed Oct 10 00:00:14 +0000 2012	
586	255820000441536512	Feels better when you let it all out	Wed Oct 10 00:00:15 +0000 2012	
587	255820004711358464	Yay lifetime started working dow star's ahhh	Wed Oct 10 00:00:16 +0000 2012	
588	255820000789684224	Tuned in to the hip hop awards .	Wed Oct 10 00:00:15 +0000 2012	
589	255820004732334082	#EveryFamilyHas a favorite child, and that favorite is me. #diamonddiploma -- The Housewife  (@DiamondDiploma) @Sherman_Chris04	Wed Oct 10 00:00:16 +0000 2012	
590	255820000730939392	“@ReIatable “@AdmirableNotes In relationships: 1) Don't lie. 2) Don't cheat. 3) Don't make promises you can't keep.””	Wed Oct 10 00:00:15 +0000 2012	
591	255820004979769344	IM FINNA GET DIS EXTENDED PONYTAIL TO MY ASS	Wed Oct 10 00:00:16 +0000 2012	
592	255820004879122432	RT @Thatboy_eder: Sometimes people act in a bad mood with me when i haven't done anything to them...	Wed Oct 10 00:00:16 +0000 2012	
593	255820004912685057	"""@2Cips1Cup: youd fuck anything that walks r/s"""	Wed Oct 10 00:00:16 +0000 2012	
594	255820000764493824	This project stresses me out !	Wed Oct 10 00:00:15 +0000 2012	
595	255820004837167104	let's write our names in a cloud, break something down.. roll it up &amp; pass it all around.	Wed Oct 10 00:00:16 +0000 2012	
596	255820000798048256	Can't half step	Wed Oct 10 00:00:15 +0000 2012	
597	255820004887515136	Gonna go make cake pops since I'm bored and have no life. Ok bye.	Wed Oct 10 00:00:16 +0000 2012	
598	255820004786831362	RT @_justbetty: these I.Ds are endless.	Wed Oct 10 00:00:16 +0000 2012	
599	255820000647053313	All ready 2 watch @NBCTheVoice #TheVoice	Wed Oct 10 00:00:15 +0000 2012	
600	255820000810651649	Have a great night, and be sure to catch up on BizEngine articles for the day!	Wed Oct 10 00:00:15 +0000 2012	
601	255820004925272064	I seriously think ill be asleep in bed by 9 :/	Wed Oct 10 00:00:16 +0000 2012	
602	255820004732334081	Failing at life tonight.	Wed Oct 10 00:00:16 +0000 2012	
603	255820004849762305	RT @dino_melaye: The mother of Ugonna,one of the four Uni port students killed died today of shock	Wed Oct 10 00:00:16 +0000 2012	
604	255820004610695170	Everybody keep asking me wat I want for my bday &amp; the crazy part is im really not wanting for nothing	Wed Oct 10 00:00:16 +0000 2012	
605	255820004946235392	Thank's God for Your mercy this morning. I surrender all my life into Your hands today.....	Wed Oct 10 00:00:16 +0000 2012	
606	255820004593909762	Then Fuck All Night Till Things Get Right !	Wed Oct 10 00:00:16 +0000 2012	
607	255820000743542785	I uploaded a @YouTube video http://t.co/OO3FlyxP Official Gangnam Style!!!	Wed Oct 10 00:00:15 +0000 2012	
608	255820004602294272	RT @darrenrovell: Under Armour uniform South Carolina will wear vs LSU this weekend http://t.co/WJ8Yc5Hv	Wed Oct 10 00:00:16 +0000 2012	
609	255820004791037952	#oomf tweet the same phrase about every day .	Wed Oct 10 00:00:16 +0000 2012	
610	255820004593905665	Jasmine fone bout to have me blind	Wed Oct 10 00:00:16 +0000 2012	
611	255820004942049281	This fool just said all he wanted was her waste *oloshi sumbori*	Wed Oct 10 00:00:16 +0000 2012	
612	255820004975599617	"Calipari over Carroll, Kobe, Kiffin, Avery for ""The Biggest Douchebag in Sports""  http://t.co/M83GIEB5 via @SportsPickle"	Wed Oct 10 00:00:16 +0000 2012	
613	255820004971384832	I have any off day tomorrow .. might take yo bitch out	Wed Oct 10 00:00:16 +0000 2012	
614	255820004786835457	RT @Gentlemenhood: #WeLiveInAGeneration where promiscuous lifestyle is applauded. It's overly accepted by both men and women	Wed Oct 10 00:00:16 +0000 2012	
615	255820004669419520	There's a purple ciroc bottle?	Wed Oct 10 00:00:16 +0000 2012	
616	255820000760303616	RT @nicccwhelan: wish i could know now if it's all worth it in the end	Wed Oct 10 00:00:15 +0000 2012	
617	255820004719730688	RT @Dwrek23: Bout to watch the cyphers.	Wed Oct 10 00:00:16 +0000 2012	
618	255820004849766400	RT @ShizzlmyNizzle: @Dylanwisniewski why dont u talk on skype little fucker and quit looking up porn	Wed Oct 10 00:00:16 +0000 2012	
619	255820004765888512	ENTER our TeleBrands MAKING LIFE EASIER SWEEPSTAKES! There's 11 straight weeks of giveaways CLICK HERE to ENTER &gt; http://t.co/ZX1E9Yux	Wed Oct 10 00:00:16 +0000 2012	
620	255820004883316736	Lenovo Updates The ThinkPad Tablet &amp; Laptop Hybrid With The ThinkPad Twist, A $849 12.5″ Ultrabook http://t.co/0zcXQfYf	Wed Oct 10 00:00:16 +0000 2012	
621	255820000659656705	"#beats #nowplaying: --Southern Layed Back Beat 1--25$L WhiteGenius@demrecords.com http://t.co/SJWyRPHL via @SoundClick"	Wed Oct 10 00:00:15 +0000 2012	
622	255820000709996544	If I ever get proposed to I don't want it to be all big and planned out, I'd want spur of the moment. #unpredictable	Wed Oct 10 00:00:15 +0000 2012	
623	255820004656820224	About to tune in and watch the #awards	Wed Oct 10 00:00:16 +0000 2012	
624	255820000668049409	Craving just about every kind of food.	Wed Oct 10 00:00:15 +0000 2012	
625	255820000642883584	“@bould_words: @samanthaajooo a wise choice.” thank you, i agree.	Wed Oct 10 00:00:15 +0000 2012	
626	255820004656807936	"New blog post: Debate: Top-two primary would make elections ""much, much worse"" http://t.co/yPkK8zk5 #azright"	Wed Oct 10 00:00:16 +0000 2012	
627	255820000730968065	too poor to participate iin secret santa events.	Wed Oct 10 00:00:15 +0000 2012	
628	255820004635865088	Kill all your friends they look just like their dogs @ohnoyoko	Wed Oct 10 00:00:16 +0000 2012	
629	255820004698767360	Words can't describe how much I miss summer	Wed Oct 10 00:00:16 +0000 2012	
630	255820004942049282	About to hit up roadhouse	Wed Oct 10 00:00:16 +0000 2012	
631	255820004799414272	RT @SpiffmysterFlex: R.I.P to everyone who fucked me over, played me, tried me or lied to me, because you're all dead to me now	Wed Oct 10 00:00:16 +0000 2012	
632	255820004640055296	Oh yea . But that nigga has a gf	Wed Oct 10 00:00:16 +0000 2012	
